관악구민체육센터,#,"유아,청소년",#,수영,#,월수금,#,16:00~16:50,#,19700
관악구민체육센터,#,"유아,청소년",#,스쿼시,#,월수금,#,17:00~17:50,#,16700
관악구민체육센터,#,"유아,청소년",#,스쿼시,#,화목토,#,17:00~17:50,#,19700
관악구민체육센터,#,운동,#,수영패키지,#,월화수목금토,#,10:00~10:50,#,53200
관악구민체육센터,#,"유아,청소년",#,스쿼시,#,화목토,#,17:00~17:50,#,16700
관악구민체육센터,#,운동,#,배드민턴,#,월화수목금,#,19:30~21:30,#,49400
관악구민체육센터,#,"유아,청소년",#,스쿼시,#,월수금,#,17:00~17:50,#,19700
관악구민체육센터,#,문화,#,전통무용,#,금,#,13:30~14:50,#,60000
관악구민체육센터,#,문화,#,댄스스포츠,#,월수금,#,19:00~19:50,#,90000
관악구민체육센터,#,문화,#,댄스스포츠,#,수금,#,15:00~16:20,#,90000
관악구민체육센터,#,운동,#,스쿼시,#,월수금,#,19:00~19:50,#,28000
관악구민체육센터,#,운동,#,수영,#,화목토,#,10:00~10:50,#,28900
관악구민체육센터,#,"유아,청소년",#,수영,#,월화수목금,#,17:00~17:50,#,29000
관악구민체육센터,#,"유아,청소년",#,검도,#,월화수목금,#,18:00~18:50,#,25300
관악구민체육센터,#,문화,#,전통무용,#,금,#,12:00~13:20,#,60000
관악구민체육센터,#,문화,#,라인댄스,#,화목,#,15:00~15:50,#,75000
관악구민체육센터,#,"유아,청소년",#,수영,#,화목,#,18:00~18:50,#,17100
관악구민체육센터,#,운동,#,수영,#,월수금,#,12:00~13:50,#,53300
관악구민체육센터,#,운동,#,수영,#,화목토,#,12:00~13:50,#,38100
관악구민체육센터,#,"유아,청소년",#,수영,#,월화수목금토,#,16:00~16:50,#,104000
관악구민체육센터,#,"유아,청소년",#,스쿼시,#,월수금,#,16:00~16:50,#,19700
관악구민체육센터,#,운동,#,수영,#,월수금,#,11:00~11:50,#,38400
관악구민체육센터,#,운동,#,스쿼시,#,화목토,#,15:00~15:50,#,28000
관악구민체육센터,#,운동,#,수영,#,화목토,#,20:00~20:50,#,28900
관악구민체육센터,#,운동,#,수영,#,월화수목금토,#,19:00~19:50,#,60700
관악구민체육센터,#,운동,#,스쿼시,#,월수금,#,21:00~21:50,#,28000
관악구민체육센터,#,운동,#,헬스,#,월화수목금토,#,06:00~21:50,#,34600
관악구민체육센터,#,운동,#,스쿼시,#,월수금,#,06:00~06:50,#,28000
